product,isoelectric_point,protein_format,molecular_weight_da,formulation_title,composition,product_conc_mg_ml,tm_c
MAB6190505,6.232200000000001,IGG4,455066.79,F06,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 4.5",172.8,154.347892044152
MAB6190505,6.232200000000001,IGG4,455066.79,F07,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 4.5",172.8,159.506836424168
MAB6190505,6.232200000000001,IGG4,455066.79,F08,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",172.8,158.629866757128
MAB6190505,6.232200000000001,IGG4,455066.79,F09,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.0",172.8,153.580909793512
MAB6190505,6.232200000000001,IGG4,455066.79,F10,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,158.4347246312
MAB6190505,6.232200000000001,IGG4,455066.79,F11,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",172.8,159.88500549327202
MAB6190505,6.232200000000001,IGG4,455066.79,F12,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,165.816253097048
MAB6190505,6.232200000000001,IGG4,455066.79,F13,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.5",172.8,157.69020771464798
MAB6190505,6.232200000000001,IGG4,455066.79,F14,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.5",172.8,158.429124344568
MAB6190505,6.232200000000001,IGG4,455066.79,F15,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",172.8,162.527126468408
MAB6190505,6.232200000000001,IGG4,455066.79,F16,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.5",172.8,165.32620364463202
MAB6190505,6.232200000000001,IGG4,455066.79,F17,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",172.8,168.119172935512
MAB6190505,6.232200000000001,IGG4,455066.79,F18,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.5",172.8,163.05898514807998
MAB6190505,6.232200000000001,IGG4,455066.79,F19,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.5",172.8,169.39391419144798
MAB6190505,6.232200000000001,IGG4,455066.79,F20,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",172.8,169.03590677264
MAB6190505,6.232200000000001,IGG4,455066.79,F21,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.0",172.8,148.22190746112
MAB6190505,6.232200000000001,IGG4,455066.79,F22,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",172.8,147.44826291015198
MAB6190505,6.232200000000001,IGG4,455066.79,F23,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,151.088069832808
MAB6190505,6.232200000000001,IGG4,455066.79,F24,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.0",172.8,148.66978624904002
MAB6190505,6.232200000000001,IGG4,455066.79,F25,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,156.91026094487998
MAB6190505,6.232200000000001,IGG4,455066.79,F26,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",172.8,150.73342865672
MAB6190505,6.232200000000001,IGG4,455066.79,F27,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.0",172.8,157.353448618072
MAB6190505,6.232200000000001,IGG4,455066.79,F28,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,156.78352603992
MAB6190505,6.232200000000001,IGG4,455066.79,F29,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 6.0",172.8,161.652590952792
MAB6190505,6.232200000000001,IGG4,455066.79,F30,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 6.0",172.8,163.829930589432
MAB6190505,6.232200000000001,IGG4,455066.79,F31,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 6.0",172.8,164.85015061448
MAB6190505,6.232200000000001,IGG4,455066.79,F32,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 6.0",172.8,170.708362174088
MAB6190505,6.232200000000001,IGG4,455066.79,F33,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 7.0",172.8,165.106825644392
MAB6190505,6.232200000000001,IGG4,455066.79,F34,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 7.0",172.8,153.13816363544
MAB6190505,6.232200000000001,IGG4,455066.79,F35,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",172.8,166.92808239855998
MAB6190505,6.232200000000001,IGG4,455066.79,F36,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 7.0",172.8,167.96638055823198
MAB6190505,6.232200000000001,IGG4,455066.79,F37,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",172.8,172.571903578168
MAB6190505,6.232200000000001,IGG4,455066.79,F38,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 7.0",172.8,168.21085983631198
MAB6190505,6.232200000000001,IGG4,455066.79,F39,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 7.0",172.8,173.862790376712
MAB6190505,6.232200000000001,IGG4,455066.79,F40,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",172.8,173.721316834008
MAB6190505,6.232200000000001,IGG4,455066.79,F41,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 4.5",345.6,142.77273976168
MAB6190505,6.232200000000001,IGG4,455066.79,F42,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 4.5",345.6,142.59980820895998
MAB6190505,6.232200000000001,IGG4,455066.79,F43,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",345.6,147.14602576464
MAB6190505,6.232200000000001,IGG4,455066.79,F44,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 4.5",345.6,143.399944986
MAB6190505,6.232200000000001,IGG4,455066.79,F45,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 4.5",345.6,155.802885314472
MAB6190505,6.232200000000001,IGG4,455066.79,F46,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",345.6,162.14144137864002
MAB6190505,6.232200000000001,IGG4,455066.79,F47,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",345.6,156.94087952848
MAB6190505,6.232200000000001,IGG4,455066.79,F48,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.0",345.6,164.59654535616
MAB6190505,6.232200000000001,IGG4,455066.79,F49,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",345.6,163.269980901368
MAB6190505,6.232200000000001,IGG4,455066.79,F50,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",345.6,164.73901894768
MAB6190505,6.232200000000001,IGG4,455066.79,F51,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.0",345.6,147.73504905512
MAB6190505,6.232200000000001,IGG4,455066.79,F52,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",345.6,148.63535880976798
MAB6190505,6.232200000000001,IGG4,455066.79,F53,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",345.6,152.043070696808
MAB6190505,6.232200000000001,IGG4,455066.79,F54,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.0",345.6,149.925000858392
MAB6190505,6.232200000000001,IGG4,455066.79,F55,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.0",345.6,157.819948002248
MAB6190505,6.232200000000001,IGG4,455066.79,F56,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 6.0",345.6,168.41974682624797
MAB6190505,6.232200000000001,IGG4,455066.79,F57,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 6.0",345.6,154.628854824008
MAB6190505,6.232200000000001,IGG4,455066.79,F58,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 6.0",345.6,168.0329012028
MAB6190505,6.232200000000001,IGG4,455066.79,F59,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 6.0",345.6,168.796357808952
MAB6190505,6.232200000000001,IGG4,455066.79,F60,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",345.6,168.86881449008803
MAB6190505,6.232200000000001,IGG4,455066.79,F61,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 4.5",518.4,144.30829771576
MAB6190505,6.232200000000001,IGG4,455066.79,F62,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 4.5",518.4,143.163455387832
MAB6190505,6.232200000000001,IGG4,455066.79,F63,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",518.4,147.422614435512
MAB6190505,6.232200000000001,IGG4,455066.79,F64,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 4.5",518.4,142.31158730072
MAB6190505,6.232200000000001,IGG4,455066.79,F65,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",518.4,152.685054409928
MAB6190505,6.232200000000001,IGG4,455066.79,F66,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 4.5",518.4,148.443296525032
MAB6190505,6.232200000000001,IGG4,455066.79,F67,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 4.5",518.4,154.145177385
MAB6190505,6.232200000000001,IGG4,455066.79,F68,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",518.4,153.418877246728
MAB6190505,6.232200000000001,IGG4,455066.79,F69,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",518.4,150.111710094648
MAB6190505,6.232200000000001,IGG4,455066.79,F70,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.0",518.4,152.13129340223998
MAB6190505,6.232200000000001,IGG4,455066.79,F71,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.5",518.4,155.4842421872
MAB6190505,6.232200000000001,IGG4,455066.79,F72,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.5",518.4,153.781749797688
MAB6190505,6.232200000000001,IGG4,455066.79,F73,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",518.4,157.483050215352
MAB6190505,6.232200000000001,IGG4,455066.79,F74,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.5",518.4,158.58086741304
MAB6190505,6.232200000000001,IGG4,455066.79,F75,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",518.4,162.34644798436
MAB6190505,6.232200000000001,IGG4,455066.79,F76,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.5",518.4,158.295985011912
MAB6190505,6.232200000000001,IGG4,455066.79,F77,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.5",518.4,162.201213853752
MAB6190505,6.232200000000001,IGG4,455066.79,F78,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",518.4,161.919163645512
MAB6190505,6.232200000000001,IGG4,455066.79,F79,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.0",518.4,148.42323339472
MAB6190505,6.232200000000001,IGG4,455066.79,F80,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",518.4,148.36806089463198
MAB6190505,6.232200000000001,IGG4,455066.79,F81,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",518.4,151.51780277664
MAB6190505,6.232200000000001,IGG4,455066.79,F82,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.0",518.4,146.9645237052
MAB6190505,6.232200000000001,IGG4,455066.79,F83,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",518.4,155.58712916023998
MAB6190505,6.232200000000001,IGG4,455066.79,F84,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",518.4,152.560541335192
MAB6190505,6.232200000000001,IGG4,455066.79,F85,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.0",518.4,156.68379772848
MAB6190505,6.232200000000001,IGG4,455066.79,F86,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",518.4,156.257910585928
MAB6190505,6.232200000000001,IGG4,455066.79,F87,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 6.0",518.4,156.56553109924
MAB6190505,6.232200000000001,IGG4,455066.79,F88,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 6.0",518.4,160.27262158848
MAB6190505,6.232200000000001,IGG4,455066.79,F89,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 7.0",518.4,156.61592205468
MAB6190505,6.232200000000001,IGG4,455066.79,F90,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 7.0",518.4,157.98569184256002
MAB6190505,6.232200000000001,IGG4,455066.79,F91,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",518.4,155.12954460416
MAB6190505,6.232200000000001,IGG4,455066.79,F92,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 7.0",518.4,157.89311589431998
MAB6190505,6.232200000000001,IGG4,455066.79,F93,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",518.4,165.223496588328
MAB6190505,6.232200000000001,IGG4,455066.79,F94,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 7.0",518.4,161.57935269632
MAB6190505,6.232200000000001,IGG4,455066.79,F95,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 7.0",518.4,165.951834597512
MAB6190505,6.232200000000001,IGG4,455066.79,F96,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",518.4,166.431385607768
MAB6192956,6.3024,IGG3,384763.02,F01,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 4.5",172.8,145.88639999999998
MAB6192956,6.3024,IGG3,384763.02,F02,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 4.5",172.8,145.80453333415198
MAB6192956,6.3024,IGG3,384763.02,F03,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",172.8,149.816
MAB6192956,6.3024,IGG3,384763.02,F04,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 4.5",172.8,146.705066665848
MAB6192956,6.3024,IGG3,384763.02,F05,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",172.8,158.00266666584798
MAB6192956,6.3024,IGG3,384763.02,F06,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 4.5",172.8,150.470933334152
MAB6192956,6.3024,IGG3,384763.02,F07,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 4.5",172.8,159.312533334152
MAB6192956,6.3024,IGG3,384763.02,F08,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",172.8,158.739466665848
MAB6192956,6.3024,IGG3,384763.02,F09,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.0",172.8,156.2016
MAB6192956,6.3024,IGG3,384763.02,F10,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,159.312533334152
MAB6192956,6.3024,IGG3,384763.02,F11,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",172.8,159.96746666584798
MAB6192956,6.3024,IGG3,384763.02,F12,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,167.99040000000002
MAB6192956,6.3024,IGG3,384763.02,F13,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.5",172.8,163.16026666584798
MAB6192956,6.3024,IGG3,384763.02,F14,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.5",172.8,161.60479999999998
MAB6192956,6.3024,IGG3,384763.02,F15,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",172.8,166.7624
MAB6192956,6.3024,IGG3,384763.02,F16,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.5",172.8,163.897066665848
MAB6192956,6.3024,IGG3,384763.02,F17,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",172.8,172.4112
MAB6192956,6.3024,IGG3,384763.02,F18,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.5",172.8,166.598666665848
MAB6192956,6.3024,IGG3,384763.02,F19,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.5",172.8,174.1304
MAB6192956,6.3024,IGG3,384763.02,F20,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",172.8,172.98426666584797
MAB6192956,6.3024,IGG3,384763.02,F21,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.0",172.8,152.5176
MAB6192956,6.3024,IGG3,384763.02,F22,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",172.8,151.7808
MAB6192956,6.3024,IGG3,384763.02,F23,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,154.9736
MAB6192956,6.3024,IGG3,384763.02,F24,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.0",172.8,153.663733334152
MAB6192956,6.3024,IGG3,384763.02,F25,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,158.24826666584798
MAB6192956,6.3024,IGG3,384763.02,F26,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",172.8,155.055466665848
MAB6192956,6.3024,IGG3,384763.02,F27,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.0",172.8,161.195466665848
MAB6192956,6.3024,IGG3,384763.02,F28,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,160.786133334152
MAB6192956,6.3024,IGG3,384763.02,F29,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 6.0",172.8,164.71573333415202
MAB6192956,6.3024,IGG3,384763.02,F30,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 6.0",172.8,167.03970961984805
MAB6192956,6.3024,IGG3,384763.02,F31,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 6.0",172.8,168.31227212871198
MAB6192956,6.3024,IGG3,384763.02,F32,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 6.0",172.8,174.73028043144
MAB6192956,6.3024,IGG3,384763.02,F33,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 7.0",172.8,171.927938187416
MAB6192956,6.3024,IGG3,384763.02,F34,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 7.0",172.8,168.8034459674
MAB6192956,6.3024,IGG3,384763.02,F35,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",172.8,172.743148448328
MAB6192956,6.3024,IGG3,384763.02,F36,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 7.0",172.8,171.48102790099202
MAB6192956,6.3024,IGG3,384763.02,F37,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",172.8,179.32198621887198
MAB6192956,6.3024,IGG3,384763.02,F38,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 7.0",172.8,173.033088026072
MAB6192956,6.3024,IGG3,384763.02,F39,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 7.0",172.8,180.98368127032
MAB6192956,6.3024,IGG3,384763.02,F40,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",172.8,180.676557534584
MAB6192956,6.3024,IGG3,384763.02,F41,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 4.5",345.6,148.316531155848
MAB6192956,6.3024,IGG3,384763.02,F42,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 4.5",345.6,147.628477539304
MAB6192956,6.3024,IGG3,384763.02,F43,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",345.6,152.4466018292
MAB6192956,6.3024,IGG3,384763.02,F44,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 4.5",345.6,149.08088003908
MAB6192956,6.3024,IGG3,384763.02,F45,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 4.5",345.6,159.17628357328
MAB6192956,6.3024,IGG3,384763.02,F46,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",345.6,164.2199232576
MAB6192956,6.3024,IGG3,384763.02,F47,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",345.6,160.094402442136
MAB6192956,6.3024,IGG3,384763.02,F48,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.0",345.6,166.472964801152
MAB6192956,6.3024,IGG3,384763.02,F49,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",345.6,165.9228055936
MAB6192956,6.3024,IGG3,384763.02,F50,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",345.6,168.159716674384
MAB6192956,6.3024,IGG3,384763.02,F51,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.0",345.6,154.423741554208
MAB6192956,6.3024,IGG3,384763.02,F52,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",345.6,153.77693056080798
MAB6192956,6.3024,IGG3,384763.02,F53,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",345.6,157.21152738832
MAB6192956,6.3024,IGG3,384763.02,F54,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.0",345.6,154.69993121840798
MAB6192956,6.3024,IGG3,384763.02,F55,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.0",345.6,161.532864894672
MAB6192956,6.3024,IGG3,384763.02,F56,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 6.0",345.6,171.029463317736
MAB6192956,6.3024,IGG3,384763.02,F57,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 6.0",345.6,165.890139622088
MAB6192956,6.3024,IGG3,384763.02,F58,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 6.0",345.6,171.07123175328798
MAB6192956,6.3024,IGG3,384763.02,F59,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 6.0",345.6,171.11945108405598
MAB6192956,6.3024,IGG3,384763.02,F60,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",345.6,173.114910321824
MAB6192956,6.3024,IGG3,384763.02,F61,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 4.5",518.4,151.07624277323998
MAB6192956,6.3024,IGG3,384763.02,F62,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 4.5",518.4,149.645489034216
MAB6192956,6.3024,IGG3,384763.02,F63,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",518.4,153.318871476056
MAB6192956,6.3024,IGG3,384763.02,F64,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 4.5",518.4,151.582831047544
MAB6192956,6.3024,IGG3,384763.02,F65,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",518.4,157.470078082624
MAB6192956,6.3024,IGG3,384763.02,F66,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 4.5",518.4,153.274876538968
MAB6192956,6.3024,IGG3,384763.02,F67,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 4.5",518.4,159.082888789728
MAB6192956,6.3024,IGG3,384763.02,F68,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",518.4,158.165055239304
MAB6192956,6.3024,IGG3,384763.02,F69,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",518.4,155.567627911152
MAB6192956,6.3024,IGG3,384763.02,F70,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.0",518.4,156.881902964376
MAB6192956,6.3024,IGG3,384763.02,F71,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.5",518.4,160.30547421108002
